1579183200,8676.04,8676.04,8676.04,8676.04,0.03443009,1
1579197600,8678.31,8678.31,8678.31,8678.31,0.0201479,1
1579201200,8675.72,8675.72,8675.72,8675.72,0.0404,1
1579219200,8671.96,8671.96,8671.96,8671.96,0.01059094,1
1579222800,8695.89,8695.89,8695.89,8695.89,0.003,1
1579226400,8740.73,8740.73,8740.73,8740.73,0.17916124,1
1579230000,8777.74,8780.26,8777.74,8780.26,1,4
1579233600,8779.79,8779.79,8779.79,8779.79,0.02423,1
1579237200,8873.76,8873.76,8873.76,8873.76,0.01075032,1
1579255200,8947.29,8947.29,8880.01,8880.01,0.04709877,3
1579258800,8926.27,8926.27,8926.27,8926.27,0.00989658,1
1579262400,8864.75,8864.75,8864.75,8864.75,0.00882,1
1579280400,8841.08,8841.08,8841.08,8841.08,0.01010099,1
1579287600,8792.26,8792.26,8792.26,8792.26,0.01069281,1
1579291200,8884.22,8884.22,8884.22,8884.22,0.01297,1
1579294800,8885.78,8885.78,8885.78,8885.78,0.00370417,1
1579298400,8868.58,8868.58,8868.58,8868.58,0.01695519,3
1579305600,8962.97,8962.97,8962.97,8962.97,0.025,1
1579312800,8876.9,8876.93,8876.9,8876.9,0.0283852,4
1579334400,8803.34,8844.18,8112.0,8844.18,1.02839918,8
1579352400,8922.19,8922.19,8922.19,8922.19,0.23081783,5
1579374000,8853.23,8853.23,8845.8,8845.8,0.17703317,2
1579384800,8923.94,8923.94,8923.94,8923.94,0.02236825,1
1579395600,8999.0,9150.0,8999.0,9150.0,0.05624827,4
1579399200,9156.11,9156.11,9156.11,9156.11,0.00438771,1
1579413600,9072.68,9072.68,9072.68,9072.68,0.09,5
1579431600,9001.0,9001.0,8459.69,8660.87,6.68210214,80
1579435200,8656.27,8656.27,8591.41,8592.69,0.23400271,13
1579438800,8574.42,8638.22,8571.42,8638.22,0.46265203,12
1579442400,8627.39,8627.39,8624.06,8624.06,0.03594438,2
1579446000,8633.96,8633.96,8633.96,8633.96,0.013,1
1579449600,8644.73,8644.73,8637.55,8641.02,0.153,4
1579453200,8629.89,8647.38,8629.89,8638.53,0.14840827,4
1579460400,8633.41,8641.38,8627.39,8627.39,0.08873054,5
1579464000,8634.38,8634.38,8629.18,8629.18,0.20353597,2
1579467600,8664.36,8738.32,8664.36,8738.32,0.13362139,7
1579471200,8690.35,8705.34,8525.72,8667.36,0.46358835,14
1579474800,8637.1,8637.1,8637.1,8637.1,0.01860537,1
1579500000,8660.6,8660.6,8660.6,8660.6,0.00553453,1
1579503600,8642.0,8642.0,8642.0,8642.0,0.00438812,1
1579507200,8618.77,8618.77,8618.77,8618.77,0.12668071,6
1579521600,8550.0,8576.8,8550.0,8576.8,0.03539491,3
1579525200,8550.0,8550.0,8511.8,8511.8,0.02308251,2
1579543200,8638.5,8638.5,8638.5,8638.5,0.4,1
